APOGEE_ID,region,line_Fe,abun_Fe_log,MAD_Fe_log,abun_Fe_sol,MAD_Fe_sol,line_Mg,abun_Mg_log,MAD_Mg_log,abun_Mg_sol,MAD_Mg_sol,line_Si,abun_Si_log,MAD_Si_log,abun_Si_sol,MAD_Si_sol,line_Ti,abun_Ti_log,MAD_Ti_log,abun_Ti_sol,MAD_Ti_sol,line_C,abun_C_log,MAD_C_log,abun__C_sol,MAD_C_sol,line_K,abun_K_log,MAD_K_log,abun_K_sol,MAD_K_sol
2M05382148-0008438,bori,1.2.6.7.12.15,7.5655,0.0133434199665506,0.0592500209808353,0.0133435132852478,5.6,7.59,0.0218683827229573,-0.0133300858306882,0.0218685651185934,1.6.7.8,7.56875,0.0100075649749125,0.0587500238418581,0.0100075465939571,,,,,,,,,,,1.2,5.108,0.0148260221850557,0.0280000400543212,0.0148260080458594
2M05382366-0101356,bori,1.2.6.7.12.15,7.3415,0.0370650554626399,-0.164750075340271,0.0370653735945628,6,7.4435,0.0763540142530383,-0.15982995803833,0.076354135850129,1.6.7.8,7.2495,0.0833963747909403,-0.260499963760376,0.0833961627029916,,,,,,,,,,,1.2,4.84375,0.0452193676644204,-0.236249880790711,0.0452192715178842
2M05382774-0243009,bori,6.7.12.15,7.3465,0.0259455388238478,-0.159749841690063,0.0259456024502326,6,7.17,0.0859909286733246,-0.433329923706054,0.0859910587539333,1,7.566,0.0993343486398755,0.0559999847412111,0.0993342185592668,,,,,,,,,,,1.2,4.679,0.0159379738489352,-0.401000099182129,0.0159378791163182
2M05383138-0255032,bori,2,7.155,0.0378063565718929,-0.351250028610229,0.0378060907549972,,,,,,1.6.7.8,7.1775,0.0448487171097946,-0.332499990463257,0.0448488245676884,,,,,,,,,,,1,4.8225,0.0170499255128141,-0.257500009536743,0.0170501036666912
2M05383546-0231516,bori,1.2.6.7.12.15,7.27625,0.0181618771766927,-0.229999995231628,0.01816197473715,,,,,,1.6.7.8,7.3325,0.0170499255128142,-0.177500019073486,0.017049926926734,,,,,,,,,,,1.2,4.80725,0.0507791259838167,-0.272750096321106,0.0507793338300065
2M05385317-0243528,bori,1.6.7.12.15,7.3825,0.0496671743199377,-0.123750066757202,0.0496674627595478,6,7.4235,0.0778366164715444,-0.179829938964843,0.0778366306107406,1.6.7,7.4075,0.072647508706775,-0.10249997138977,0.0726471919887711,,,,,,,,,,,1.2,4.811,0.0307639960339916,-0.269000129699707,0.0307640639021348
2M05385681-0204544,bori,1.2.6.7.12.15,7.4875,0.0111195166387914,-0.0187500476837155,0.0111194176644159,6,7.3395,0.0096369144202863,-0.263829811172485,0.0096369229038044,1.6.7.8,7.44525,0.0096369144202859,-0.0647500848770139,0.0096369229038043,,,,,,,,,,,1.2,4.80875,0.0226096838322104,-0.271249966621399,0.0226094590189849
2M05385809-0126135,bori,7.12.15,7.186,0.0415128621181568,-0.320250129699707,0.0415126811364406,5.6,7.431,0.152708028506077,-0.172330005722046,0.152707918220344,1.7,7.27325,0.0618986426226088,-0.236750016212463,0.0618985747544654,,,,,,,,,,,,,,,
2M05390052-0239390,bori,1.2.6.7.12.15,7.479,0.0366944049080137,-0.0272499084472653,0.0366945731644528,5.6,7.57725,0.0441074160005415,-0.0260799961853025,0.0441075771873826,1.6,7.5055,0.0611573415133561,-0.0044999217987058,0.0611571506342023,,,,,,,,,,,1.2,5.07125,0.057080185412466,-0.0087499189376832,0.057080113302563
2M05390276-0229558,bori,7.12.15,7.2795,0.0459606687736738,-0.226749992370605,0.0459601654182756,,,,,,7,7.2265,0.19570349284274,-0.283499965667724,0.19570344759731,,,,,,,,,,,1,4.604,0.001482602218506,-0.475999908447266,0.0014824947606115
2M05390540-0232303,bori,1.6.7.12.15,7.399,0.0074130110925278,-0.10724983215332,0.0074124738030583,5.6,7.577,0.015567323294309,-0.0263298588562009,0.0155674321661224,1.6.7,7.451,0.0074130110925278,-0.0589997863769529,0.0074131807628867,,,,,,,,,,,1.2,4.98975,0.0107488660841649,-0.0902499723434448,0.0107487939742631
2M05390759-0228234,bori,7.12.15,7.536,0.0504084754291901,0.0297497749328616,0.050408356659939,,,,,,1.6.7.8,7.441,0.0748714120345332,-0.0690000152587888,0.0748714643495602,,,,,,,,,,,,,,,
2M05390928-0219130,bori,2.6.7.12.15,7.463,0.0518910776476969,-0.0432501792907711,0.0518915583803794,5.6,7.5435,0.111936467497173,-0.0598299341964718,0.111936484464209,1.6.7.8,7.14225,0.0967397947574902,-0.367749938964844,0.0967396759882393,,,,,,,,,,,1,4.694,0.0326172488071236,-0.386000232696533,0.0326170056129421
2M05391419-0128523,bori,6.7.12.15,7.39625,0.0404009104542776,-0.109999990463256,0.0404009868059391,5.6,7.49025,0.100075649749128,-0.113080008583069,0.100075465939573,1.7,7.492,0.102299553076886,-0.0180001354217528,0.102299561560404,,,,,,,,,,,1,4.6505,0.0229803343868372,-0.429499940872192,0.0229800827091378
2M05391453-0219367,bori,6.7.12.15,7.26175,0.0374357060172668,-0.244500017166137,0.0374356438048015,6,7.149,0.0770953153622913,-0.45432983215332,0.0770953832304348,1.7.8,6.9625,0.0644931965049935,-0.547500143051147,0.0644934708054071,,,,,,,,,,,1,4.6295,0.0088956133110339,-0.450499849319458,0.0088956755234984
2M05392044-0227368,bori,6.7.12.15,7.385,0.0289107432608589,-0.121250009536743,0.0289109454513702,5.6,7.59275,0.0511497765384432,-0.0105800467300412,0.0511497807802022,1.8,7.617,0.155302582388462,0.106999864578247,0.155302460791371,,,,,,,,,,,1.2,4.77125,0.0641225459503676,-0.308749990463257,0.0641223168953827
2M05392286-0233330,bori,7.12.15,7.356,0.0563388843032125,-0.150250053405761,0.0563390426622145,6,7.486,0.12972769411924,-0.117329938964843,0.129727835511206,6.7.8,7.4375,0.0978517464213701,-0.0724999999999997,0.0978517237986552,,,,,,,,,,,1.2,4.75775,0.0233509849414634,-0.322250084877014,0.023351059879205
2M05392650-0252152,bori,7.12.15,7.318,0.0326172488071222,-0.188250160217285,0.0326170056129421,6,7.178,0.115642973043437,-0.425330026702881,0.115643074845652,1.8,7.2335,0.22239033277584,-0.276499996185303,0.222390474167806,,,,,,,,,,,,,,,
2M05392791-0155493,bori,1.2.6.7.12.15,7.4215,0.0163086244035614,-0.0847500324249264,0.0163088562863854,6,7.45,0.0340998510256297,-0.153329952316284,0.0340998538534682,1.6.7.8,7.36325,0.0159379738489356,-0.146749982833862,0.0159380558562752,,,,,,,,,,,1,4.834,0.0222390332775848,-0.245999889373779,0.0222395422886607
2M05392883-0217513,bori,7.12.15,7.4935,0.0318759476978705,-0.0127500057220454,0.0318761117125506,,,,,,6.7,7.537,0.0948865419843586,0.0269999408721926,0.0948863807975176,,,,,,,,,,,2,4.745,0.0355824532441344,-0.335000114440918,0.0355827020939941
2M05393729-0226567,bori,1.2.7.12.15,7.329,0.0074130110925278,-0.177250003814697,0.0074124738030582,5,7.719,0.0652344976142465,0.115670101089478,0.0652343647057987,1.6.7.8,7.33225,0.0185325277313206,-0.177750000953674,0.0185324216873457,,,,,,,,,,,2,4.726,0.0177912266220678,-0.35400016784668,0.0177913510469969
2M05394799-0240320,bori,7.12,7.13525,0.0196444793951995,-0.371000027656555,0.0196444694977616,6,7.342,0.0333585499163759,-0.261329992370605,0.0333586064731623,1.7.8,7.412,0.0711649064882689,-0.0979998207092283,0.0711646972281596,,,,,,,,,,,,,,,
2M05395248-0232023,bori,6.7.12.15,7.37175,0.0177912266220675,-0.134500002861023,0.0177913510469971,6,7.3455,0.0237216354960896,-0.257830007629394,0.0237216835693579,1.6.7.8,7.28425,0.0259455388238471,-0.225749859809875,0.0259457791901897,,,,,,,,,,,2,4.784,0.0148260221850557,-0.296000080108643,0.0148256545659452
2M05395602-0251228,bori,1.7.15,7.303,0.0340998510256283,-0.203250026702881,0.0341002073333825,6,7.2775,0.110453865278667,-0.325830085830688,0.110453636223683,1.7.8,7.319,0.133434199665504,-0.191000232696533,0.133433718932821,,,,,,,,,,,,,,,
2M05395825-0226188,bori,7.12.15,7.506,0.0452193676644201,-2.499580383297E-4,0.0452189180379698,,,,,,1,7.639,0.0726475087067737,0.128999938964844,0.0726478989485999,,,,,,,,,,,2,4.9,0.0177912266220678,-0.179999904632568,0.0177913510469969
2M05400338-0229014,bori,1.6.7.15,7.381,0.014826022185056,-0.12524995803833,0.0148258313059023,,,,,,1.8,7.5455,0.0222390332775842,0.0354999208450319,0.0222391888087463,,,,,,,,,,,,,,,
2M05400856-0242167,bori,1.2.6.7.12.15,7.3145,0.0111195166387921,-0.191749906539917,0.0111194176644159,6,7.416,0.0252042377145944,-0.18733011062622,0.0252045318098839,1.6.7.8,7.3415,0.0159379738489349,-0.168499956130981,0.015937702376361,,,,,,,,,,,1.2,4.8985,0.0155673232943081,-0.181499795913696,0.0155676089060796
2M05401329-0235419,bori,1.2.7.12.15,7.513,0.0111195166387917,0.0067500114440921,0.0111194176644159,6,7.23,0.0459606687736732,-0.373329980926513,0.0459605188981899,1.6.7,7.652,0.0118608177480448,0.141999950408936,0.0118606650447217,,,,,,,,,,,1.2,5.003,0.0163086244035611,-0.0769999790191651,0.0163085028064711
2M05402894+0013082,bori,1.2.6.7.12.15,7.5405,0.0096369144202863,0.0342499256134037,0.0096369229038043,5.6,7.64625,0.0277987915969801,0.0429198903274539,0.0277988976409543,1.6.7.8,7.493,0.0111195166387918,-0.0170002079010008,0.0111194176644161,,,,,,,,,,,1.2,4.95725,0.0151966727396818,-0.122750000953674,0.0151966317360124
2M05403873-0233475,bori,1.2.6.7.12.15,7.3945,0.0196444793951988,-0.111749982833862,0.0196444694977617,6,7.4895,0.0259455388238468,-0.113830192642212,0.0259450722303612,6.7.8,7.212,0.0459606687736745,-0.298000106811523,0.0459608723781043,,,,,,,,,,,1,4.596,0.0103782155295387,-0.48399980545044,0.0103781702841102
2M05411852+0027256,bori,1.2.6.7.12.15,7.45825,0.0163086244035614,-0.0480000734329219,0.0163085028064709,5.6,7.696,0.0656051481688731,0.0926700991821292,0.0656053418758659,1.6.7.8,7.39975,0.0207564310590781,-0.110250124931335,0.0207563405682204,,,,,,,,,,,1.2,4.9985,0.0263161893784743,-0.0815001296997071,0.0263162261403855
2M05453826-0008109,bori,1.6.7.12.15,7.39,0.0518910776476962,-0.116250133514404,0.0518915583803795,,,,,,1.6.7.8,7.36675,0.0926626386566,-0.143249998092651,0.0926626386566002,,,,,,,,,,,2,5.054,0.0741301109252804,-0.0260000991821289,0.0741300402292972
2M05460366+0010586,bori,1.2.6.7.12.15,7.471,0.012972769411924,-0.0352500438690181,0.0129725361151805,5.6,7.6165,0.0196444793951988,0.0131701392364505,0.0196442927578045,1.6.7.8,7.54225,0.0137140705211771,0.0322500371932985,0.0137139602354436,,,,,,,,,,,1.2,5.0335,0.0233509849414635,-0.0465000438690186,0.023351059879205
2M05462900+0029071,bori,7.12.15,7.254,0.0415128621181562,-0.252249813079834,0.0415126811364407,6,7.1825,0.110453865278667,-0.420829876022339,0.110453989703597,1.7.8,7.061,0.0318759476978705,-0.449000129699707,0.0318757582326363,,,,,,,,,,,,,,,
2M05484854+0045353,bori,1.2.6.7.12.15,7.512,0.0207564310590781,0.0057499647140506,0.0207563405682203,5.6,7.40675,0.0626399437318611,-0.196579917030334,0.0626399988747283,1.6.7.8,7.58625,0.0214977321683315,0.0762501859664919,0.0214981181683977,,,,,,,,,,,1.2,4.916,0.0214977321683311,-0.164000110626221,0.0214977646884833
2M05511658+0039339,bori,1.6.7.12.15,7.2975,0.0326172488071236,-0.208750104904174,0.0326173590928564,6,7.216,0.025204237714595,-0.387329919891357,0.0252045318098839,1.6.7.8,7.4375,0.0163086244035618,-0.0724999999999998,0.0163088562863854,,,,,,,,,,,1.2,5.03325,0.029652044370112,-0.0467500257492065,0.029652192831676
2M04160817+4011099,california,6.8.9.12.13.14,7.086,0.027057490487727,-0.420250034332275,0.027057120040777,25,7.37425,0.012231468302671,-0.229079945640564,0.0122316422147891,4.6.9.10,7.146,0.0381770071265192,-0.363999972343445,0.0381772446650216,,,,,,3.4,8.1525,0.0148260221850564,-0.23749984741211,0.0148263615257738,2,4.5495,0.0274281410423535,-0.530500011444092,0.0274279204708871
2M04165083+3520420,california,6.8.9.13.14,7.53,0.0177912266220672,0.0237502098083499,0.0177909975670827,,,,,,4.6.9.10,7.5165,0.0070423605379019,0.0064999961853029,0.0070423803327767,,,,,,3,8.5865,0.020015129949825,0.196499691009521,0.0200154466678288,,,,,
2M04171160+3538349,california,6.8.9.12.13.14,7.33775,0.0411422115635297,-0.16849992275238,0.0411424109262021,2,7.5085,0.0407715610089038,-0.0948301392364498,0.0407714337561349,4.6.9.10,7.45475,0.0415128621181569,-0.055250058174133,0.0415126811364407,,,,,,3,8.614,0.0237216354960896,0.223999843597412,0.0237220370492722,2,5.023,0.0355824532441344,-0.0570002365112305,0.0355823486140798
2M04172042+3622322,california,8.9.10.12.13,7.172,0.0355824532441344,-0.33425006866455,0.0355827020939942,,,,,,4.6,7.149,0.0467019698829259,-0.36099983215332,0.0467017662784957,,,,,,4,8.501,0.0133434199665482,0.11100040435791,0.0133445737249905,2,4.7815,0.0429954643366623,-0.298499898910523,0.0429958828568809
2M04203957+3841515,california,,,,,,,,,,,4.6.10,7.26,0.0607866909587295,-0.249999771118164,0.0607868804239637,,,,,,3,8.245,0.0548562820847084,-0.145000114440919,0.0548558409417742,,,,,
2M04211899+3709233,california,6.8.9.12.13.14,7.51375,0.0378063565718929,0.0075000762939456,0.0378067977148258,2,7.656,0.0570801854124656,0.0526701373291018,0.057079936562606,4.6.9,7.6315,0.0489258732106847,0.121500005722046,0.0489258618993275,3,5.733,0.10600605862315,0.833000040054321,0.106006151941848,3.4,8.6975,0.0126021188572972,0.307499752044677,0.0126015589451133,2,5.145,0.0237216354960896,0.0649999809265136,0.0237213300894436
2M04214773+3550592,california,,,,,,,,,,,4.6.10,7.402,0.398819996778006,-0.107999811172485,0.398820429437422,,,,,,3.4,8.331,0.203116503935267,-0.059000148773194,0.203116274880283,,,,,
2M04215701+3524270,california,6.8.9.10.13.14,6.81,0.100816950858381,-0.696250057220459,0.100817066799793,2,7.396,0.779848766933946,-0.207330091552734,0.779848800868018,4.6,7.2535,0.338033305819278,-0.256500015258789,0.338033195533544,,,,,,3.4,8.52475,0.144924366858923,0.134749994277953,0.144924290507261,,,,,
2M04222080+3727505,california,6.8.9.12.13.14,7.0945,0.0088956133110339,-0.411750173568725,0.0088956755234984,2,7.218,0.0118608177480448,-0.385330064849853,0.0118606650447218,4.6.9.10,6.88625,0.0081543122017808,-0.623749980926514,0.0081544281431926,,,,,,3.4,8.323,0.0088956133110339,-0.0670000457763677,0.0088956755234984,2,4.84,0.0074130110925278,-0.239999847412109,0.0074131807628869
2M04225025+3738105,california,6.8.9.12.13.14,7.19375,0.016679274958188,-0.312499976158142,0.0166793032365811,25,7.341,0.117866876371195,-0.262329919891357,0.11786681698657,4.6.9.10,7.18075,0.0144553716304295,-0.329249987602234,0.0144553843557065,,,,,,3.4,8.8965,0.0378063565718923,0.50650011062622,0.0378064442349116,2,4.859,0.0088956133110339,-0.220999794006348,0.0088956755234984
2M04225623+3343582,california,6.8.9.12.13.14,7.67525,0.0348411521348814,0.169000053405762,0.0348411012337739,2,7.7705,0.0526323787569486,0.16716994468689,0.052632452280771,4.6.10,7.7645,0.039288958790399,0.25449990272522,0.0392889389955233,,,,,,3.4,8.962,0.0037065055462639,0.571999654769897,0.0037065903814434,,,,,
2M04230999+3406161,california,,,,,,,,,,,10,6.291,0,-1.21900011062622,0,,,,,,3.4,8.462,0.347299569684936,0.0719996547698969,0.347299318007238,,,,,
2M04232195+3649081,california,9.14,7.2215,0.0133434199665503,-0.284749841690063,0.0133435132852478,,,,,,6,7.161,0.0133434199665509,-0.349000225067138,0.013343866765162,,,,,,3,8.6725,0.0222390332775835,0.282500133514404,0.022238835328832,,,,,
2M04242039+4012521,california,6.8.9.12.13.14,7.7605,0.0144553716304298,0.254249954223633,0.0144555610956636,2,7.8895,0.0355824532441344,0.28616990272522,0.0355823486140798,4.6,7.86,0.0170499255128142,0.349999895095825,0.0170501036666912,3,5.883,0.0296520443701114,0.982999897003174,0.029652016091719,3,8.832,0.0074130110925265,0.441999778747558,0.0074131807628868,2,5.2725,0.0155673232943094,0.192499799728393,0.0155676089060796
2M04242385+3603474,california,6.8.9.10.13.14,6.944,0.0422541632274093,-0.562249994277954,0.0422541052567037,2,7.25,0.0192738288405726,-0.35333,0.0192738458076087,4.6,7.0405,0.0189031782859461,-0.469500074386596,0.0189030453774987,,,,,,3.4,8.40825,0.0144553716304301,0.0182498550415033,0.0144555610956636,2,4.6395,0.034099851025629,-0.44050009727478,0.0340998538534681
2M04244122+3334501,california,6.8.9.10.13.14,7.438,0.0337292004710024,-0.0682499170303341,0.0337292301633152,2,7.4745,0.0526323787569486,-0.128830059127807,0.052632452280771,4.6,7.3895,0.0404009104542773,-0.120499858856201,0.0404009868059391,3,4.833,0.0400302598996514,-0.0669998168945316,0.0400301863758289,3.4,8.4515,0.0196444793951988,0.0614999389648432,0.0196446462377188,2,4.919,0.0340998510256297,-0.160999851226807,0.0341002073333824
2M04244740+3352282,california,6.1,7.1905,0.261679291566238,-0.315749979019165,0.261679589903286,,,,,,9.1,6.75725,0.282806373179944,-0.75275004863739,0.282806730901617,,,,,,3.4,8.203,0.366944049080138,-0.18699993133545,0.366943434025086,,,,,
2M04260931+3628426,california,6.8.9.13.14,7.24,0.0088956133110339,-0.266250228881836,0.0088956755234986,,,,,,4.6.10,7.136,0.0103782155295387,-0.373999843597412,0.01037817028411,,,,,,3,8.616,0.0088956133110339,0.226000175476074,0.0088963824833271,2,4.778,0.0088956133110332,-0.302000122070313,0.0088956755234985
2M04262312+3745396,california,8.9.10.13,7.6475,0.0226096838322097,0.141250038146973,0.0226098124988992,2,7.683,0.0489258732106847,0.0796700877380374,0.0489258618993277,4.6,7.75975,0.0337292004710021,0.249750008583069,0.0337292301633153,,,,,,,,,,,,,,,
2M04270955+3821324,california,6.8.9.10.12.13.14,7.019,0.0355824532441344,-0.487249946594238,0.0355827020939941,,,,,,6.1,6.93225,0.0311346465886171,-0.577750096321106,0.0311345108523305,3,4.866,0.0252042377145957,-0.0339998245239261,0.0252038248500553,3,8.673,0.0074130110925291,0.283000335693359,0.0074131807628869,2,4.7725,0.0667170998327519,-0.307500200271607,0.0667172129463247
2M04271110+3521514,california,6.8.9.10.12.13.14,7.43,0.0163086244035618,-0.0762501716613766,0.0163088562863854,5,7.485,0.0481845721014316,-0.118329866485595,0.0481846145190217,4.6.9.10,7.49475,0.021868382722958,-0.0152498579025265,0.0218685651185934,3,5.193,0.0607866909587295,0.292999839782715,0.0607865269440495,3.4,8.45775,0.0100075649749132,0.0677500820159906,0.0100073698540001,2,5.109,0.0148260221850557,0.0290002059936522,0.0148263615257736
2M04280577+3557569,california,6.8.9.13.14,7.2465,0.0289107432608596,-0.259749984741211,0.028910768711413,2,7.447,0.0489258732106854,-0.156329973297119,0.0489258618993276,4.6.10,7.3855,0.034841152134882,-0.124499807357788,0.0348414547136882,3,5.001,0.0326172488071222,0.100999927520752,0.0326170056129421,,,,,,2,4.762,0.0281694421516059,-0.31799991607666,0.0281695213311072
2M04281288+3524202,california,6.8.9.13.14,7.298,0.0222390332775835,-0.208250141143798,0.022238835328832,25,7.5925,0.125279887463723,-0.0108301478195188,0.125279997749457,4.6.9.10,7.44625,0.0292813938154858,-0.0637499189376828,0.029281392401566,,,,,,3.4,8.34975,0.0107488660841669,-0.0402501964569098,0.0107489707142202,2,4.7775,0.0185325277313202,-0.302500085830689,0.0185325984273028
2M04290200+3612424,california,6.1,7.556,0.0433661148912888,0.0497499942779545,0.0433661530671196,2,7.362,0.103782155295393,-0.241330011444091,0.10378240980093,6,7.4505,0.0563388843032132,-0.0594999885559079,0.0563386891823001,,,,,,,,,,,,,,,
2M04291085+3654295,california,6.8.9.10.12.13.14,7.356,0.0192738288405726,-0.150250053405761,0.0192738458076087,2,7.359,0.0296520443701114,-0.244329794006347,0.0296520160917189,4.6.9,7.302,0.0177912266220672,-0.207999954223633,0.017791351046997,3,4.896,0.0259455388238481,-0.0039998531341555,0.0259457791901897,3.4,8.4885,0.0274281410423542,0.0985003566741937,0.0274279204708871,,,,,
2M04292146+3803559,california,8.9.10.14,7.383,0.0214977321683311,-0.123250102996826,0.0214977646884833,2,7.5395,0.0244629366053433,-0.0638300019073483,0.024463284429578,4.6,7.317,0.0352118026895079,-0.192999849319458,0.035211901663884,,,,,,4,8.401,0.0066717099832741,0.011000022888183,0.0066715799026666,2,4.693,0.014826022185057,-0.387000160217285,0.0148263615257737
2M04300709+3743471,california,8.9,7.1005,0.0266868399331009,-0.405750012397766,0.0266868498305384,25,7.1195,0.125279887463724,-0.483829839782715,0.125279644269542,4.6,7.2355,0.0170499255128149,-0.274500141143799,0.0170501036666912,,,,,,,,,,,2,4.483,0.0207564310590781,-0.597000198364258,0.0207566940481346
2M04305070+3647541,california,6.8.9,7.502,0.0118608177480435,-0.0042501449584957,0.0118606650447217,2,7.609,0.0214977321683311,0.0056702059936526,0.0214979414284404,4.6.9.10,7.5765,0.0133434199665503,0.066500177383423,0.0133435132852477,,,,,,3.4,8.4125,0.0066717099832741,0.0224999046325678,0.0066722868624953,2,5.106,0.0074130110925278,0.0259999465942382,0.0074131807628867
2M04305390+3602342,california,6.8.9.12.13.14,7.1575,0.0181618771766934,-0.34874997138977,0.0181619747371499,2,7.334,0.0311346465886175,-0.269329889373779,0.0311345108523305,4.6.9.10,7.2645,0.0200151299498256,-0.24550009727478,0.0200150931879145,,,,,,3.4,8.6625,0.0163086244035624,0.272499904632568,0.0163085028064711,2,4.663,0.0177912266220678,-0.416999893188477,0.0177913510469971
2M04311440+3703239,california,6.8.10.14,7.42175,0.0155673232943087,-0.0844998121261593,0.0155674321661224,2,7.475,0.0281694421516059,-0.128330095367431,0.0281695213311072,4.6.10,7.463,0.0192738288405726,-0.0470001792907712,0.0192738458076087,,,,,,3.4,8.6425,0.024462936605342,0.252499923706054,0.0244629309496638,,,,,
2M04312192+3724209,california,8.9.13,7.122,0.0229803343868366,-0.384249782562256,0.0229804361890521,2,7.313,0.0326172488071236,-0.290329797821045,0.0326177125727708,4.6.10,7.121,0.0281694421516066,-0.389000186920166,0.0281691678511928,,,,,,3,8.335,0.0081543122017802,-0.0549999618530279,0.0081540746632784,,,,,
2M04322110+3542000,california,10.13,7.2075,0.0222390332775839,-0.298750019073486,0.0222391888087463,2,7.316,0.0237216354960896,-0.287330015258789,0.0237213300894436,6,7.249,0.0103782155295387,-0.260999927520752,0.0103781702841102,3,4.422,0.01037821552954,-0.478000068664551,0.0103781702841101,,,,,,,,,,
2M04324789+3726433,california,6.9.10.12.13.14,7.554,0.0140847210758033,0.0477501392364505,0.0140844071856392,2,7.4855,0.0281694421516059,-0.117829902725219,0.0281695213311072,4.6.10,7.526,0.0163086244035618,0.0160000228881838,0.0163088562863854,,,,,,3.4,8.551,0.0088956133110339,0.160999879837036,0.0088960290034128,,,,,
2M04344647+3637176,california,6.8.9.10.12.13.14,7.443,0.0133434199665509,-0.0632501602172848,0.0133431598053335,2,7.5045,0.020015129949825,-0.0988298493194576,0.0200150931879144,4.6.9.10,7.474,0.0137140705211768,-0.0359999036788938,0.0137141369754007,3,4.9405,0.0170499255128141,0.0405000209808345,0.0170501036666912,3.4,8.60425,0.0515204270930701,0.214250192642211,0.0515200509904408,2,4.9495,0.0111195166387924,-0.130500154495239,0.011119417664416
2M04344856+3816224,california,10,6.85,0,-0.656250095367431,0,,,,,,10,6.9235,0.216459923901818,-0.586499938964844,0.216459788165531,,,,,,3.4,8.30475,0.287995480944712,-0.0852500343322759,0.287995992783629,,,,,
2M04364154+3650009,california,6.8.9.10.12.14,7.39975,0.0322465982524967,-0.106499886512756,0.0322467354027036,2,7.4095,0.0452193676644221,-0.193830116348266,0.0452196249977984,4.6.10,7.311,0.0415128621181575,-0.199000129699707,0.0415133880962693,,,,,,4,8.505,0.0074130110925291,0.115000114440917,0.0074131807628869,2,5.0845,0.0126021188572985,0.0045000743865965,0.0126019124250277
2M04372133+3450303,california,6.8.9.10.12.13.14,7.377,0.0177912266220678,-0.129250144958496,0.0177909975670827,2,7.582,0.0281694421516066,-0.0213302212524411,0.0281688143712786,4.6,7.39075,0.0233509849414628,-0.119249949455261,0.0233507063992907,,,,,,3,8.533,0.0111195166387911,0.142999992370605,0.0111197711443302,2,5.113,0.01037821552954,0.03299991607666,0.01037817028411
2M04374741+3635506,california,6.8.9.10.14,7.071,0.0074130110925278,-0.435249900817871,0.0074124738030583,,,,,,4.6,7.14675,0.0085249627564074,-0.363249907493591,0.0085250518333455,,,,,,3.4,8.301,0.0051891077647699,-0.0889998817443853,0.005189085142055,2,4.414,0.0059304088740217,-0.665999965667725,0.0059306860022752
2M04375867+3637540,california,8.9.10.13,6.9275,0.0233509849414634,-0.578749990463257,0.0233507063992907,2,7.07,0.0333585499163759,-0.533329828338623,0.0333586064731623,4.6,6.7925,0.0296520443701117,-0.717499980926514,0.0296520160917188,,,,,,3.4,8.42925,0.0203857805044526,0.0392500019073481,0.0203858936180246,,,,,
2M04381195+3855368,california,6.8.9.12.13.14,7.07575,0.0263161893784747,-0.43050000667572,0.0263162261403855,2,7.187,0.0444780665551677,-0.416329963760376,0.0444780241375783,4.6.9,7.0385,0.0326172488071236,-0.4714999294281,0.0326170056129422,3,4.98,0,0.0800000190734859,0,4,8.601,0.0681997020512594,0.21099983215332,0.0681997077069362,2,4.751,0.0148260221850557,-0.329000072479248,0.014825654565945
2M04384458+3530206,california,6.8.9.13,7.371,0.0181618771766933,-0.135249948501587,0.01816197473715,2,7.4375,0.028910743260859,-0.16583,0.0289104152314987,4.6.9.10,7.3475,0.0196444793951992,-0.162499914169311,0.0196442927578045,,,,,,,,,,,,,,,
2M04401903+3946071,california,6.8.9.10.14,7.371,0.0148260221850557,-0.135250186920166,0.0148263615257737,2,7.536,0.024462936605342,-0.0673299866485592,0.0244629309496637,4.6.10,7.415,0.0207564310590787,-0.0950000381469724,0.0207563405682203,,,,,,3.4,8.4085,0.0088956133110326,0.0185001945495599,0.0088956755234985,2,4.661,0.0118608177480448,-0.419000225067139,0.0118606650447218
2M04423093+3258075,california,6.8.10.13,7.237,0.0211270816137049,-0.269250011444091,0.0211273177382875,2,7.318,0.115642973043437,-0.285330160217285,0.115643074845652,4.6,7.274,0.0266868399331002,-0.236000070571899,0.0266868498305384,3,5.044,0.0563388843032132,0.144000148773193,0.0563383357023858,3.4,7.825,0.0366944049080137,-0.564999952316285,0.0366942196845385,2,4.621,0.0163086244035604,-0.459000186920166,0.0163088562863854
2M03365224+3249019,ic348,7.14,7.2195,0.0240922860507162,-0.286750173568725,0.0240919537795966,,,,,,3.7,7.1345,0.0326172488071236,-0.375499973297119,0.0326173590928565,,,,,,4,8.172,0.0252042377145944,-0.218000068664551,0.0252045318098839,,,,,
2M03365584+3302591,ic348,7,7.254,0.0429954643366636,-0.252249813079834,0.042995882856881,,,,,,3.7,7.0275,0.134175500774757,-0.482500085830688,0.134175319793041,,,,,,,,,,,,,,,
2M03365655+3135326,ic348,7,7.564,0.140847210758032,0.0577501296997073,0.140847606655536,,,,,,3.7,7.73775,0.168275351800386,0.227750053405762,0.168275527126423,,,,,,,,,,,,,,,
2M03374993+3241445,ic348,7,7.185,0.12453858635447,-0.321250057220459,0.124538396889237,,,,,,3.7,7.10225,0.193850240069607,-0.40775002002716,0.193850329146546,,,,,,4,8.068,0.0459606687736745,-0.322000160217286,0.0459608723781043,,,,,
